Hotel_Name,Review_ID,Author,Date,Classification,Quote_Text
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R11,Unknown Author,N/A,Positive,"Everything was fine. Pleasant staff, cleanliness, delicious breakfasts, convenient location. The view from the window of the Bosphorus was amazing."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R11,Unknown Author,N/A,Negative,There were difficulties with air conditioning control
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R12,Unknown Author,N/A,Positive,"Beautiful design, excellent views"
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R12,Unknown Author,N/A,Negative,Whats not to like
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R13,Unknown Author,N/A,Positive,"Room was spacious, clean and quiet. Location was excellent as it overlooked water, was close to tram. metro traiñ station and village-like shopping strip that led to water front park."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R13,Unknown Author,N/A,Negative,"For the price, I think breakfast should have been included."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R14,Unknown Author,N/A,Positive,Good
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R14,Unknown Author,N/A,Negative,Good
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R15,Unknown Author,N/A,Positive,"Breakfast, staff were very friendly. Chef Receb was always welcoming and tking care of us"
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R15,Unknown Author,N/A,Negative,"Air conditioner for first night was not working, we were asaigned a poor room in design, bathtub shower tap brokwn and AC not working.
Team gave ua another room the day after but it was not a pleasant 1st night"
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R16,Unknown Author,N/A,Positive,"The location is great, by metro directly from Sabiha Gokcen airport without transfer, by the port. Beautiful view. Very nice Asian side of Istanbul, excellent food, markets."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R17,Unknown Author,N/A,Positive,Comfortable beds good view.
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R17,Unknown Author,N/A,Negative,Cost of bonnet 200 lira definitely rip off. Usage of plastic bottles should be eliminate.
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R18,Unknown Author,N/A,Positive,my room had a sea view which I upgraded. I was happy with that. It was unexpected.
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R18,Unknown Author,N/A,Negative,There was a small issue which I did like it less ; It was a smoking room ! no one asked of I smoke or not . The room had a smoking smell of course.
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R19,Unknown Author,N/A,Positive,"Cleanliness, views, friendly staff"
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R19,Unknown Author,N/A,Negative,Pool bar closes early
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R20,Unknown Author,N/A,Negative,Location of TV
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R21,Unknown Author,N/A,Positive,Near the water and stores
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R21,Unknown Author,N/A,Negative,"Didn’t give the local vibe, had to pay for breakfast separately, hard for them to arrange taxis"
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R22,Unknown Author,N/A,Positive,"Good location, nice breakfast, excellent traffic connectivity."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R22,Unknown Author,N/A,Negative,"We booked the room with an extra bed for our son, it took quite a time to get it ready. Although the room was paid for three persons, it was always a challenge to receive towels, etc for the third occupant. There was also no paper and pen available for taking notes."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R23,Unknown Author,N/A,Positive,Great location and also the rooftop pool
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R23,Unknown Author,N/A,Negative,N/A
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R24,Unknown Author,N/A,Positive,"Our corner room had amazing views and for a family room it was a great size, the single sofa bed and they brought up a good 2nd single bed was superb for our teenagers. It was perfect for our needs. The 12th storey swimming pool was amazing, atmosphere and views were great. Kadikoy as a location is fantastic a real holiday vibe for a city location. The breakfast was superb, every type of food on the market."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R24,Unknown Author,N/A,Negative,"The pool was great but space around it was small, one afternoon, it was too busy to sit around, only minus. Food and drinks on the high side but not prohibitively so."
 DoubleTree by Hilton Istanbul - Moda, DO_P2_R25,Unknown Author,N/A,Positive,"Location, staff so friendly, the service is swift and of quality"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R1,Unknown Author,N/A,Positive,Clean and nice place
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R1,Unknown Author,N/A,Negative,The room wasn’t ready when I checked in. I booked suite room for 4 people but no bedding and towels for 4 of us.  I don’t think it’s 5stars hotel.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R2,Unknown Author,N/A,Positive,Location is superb. Very clean as always. Staff are very friendly and professional.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R2,Unknown Author,N/A,Negative,Day after we booked we were told the indoor pool was closed for renovations and we had no way to change the booking.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R3,Unknown Author,N/A,Positive,The room is nice
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R4,Unknown Author,N/A,Positive,"The reception guys , Emre, Yigit and Mahmut were really kind and we'll supporting"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R5,Unknown Author,N/A,Positive,Good
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R5,Unknown Author,N/A,Negative,Wc
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R6,Unknown Author,N/A,Positive,All was fine
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R6,Unknown Author,N/A,Negative,Nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R7,Unknown Author,N/A,Positive,"Nice, cozy, and clean room. A convenient location. Very helpful and accommodating staff."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R8,Unknown Author,N/A,Positive,"The staff are so knowledgeable & helpful - specially Mr. Cem! 
Beautiful views"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R8,Unknown Author,N/A,Negative,Hygiene could be better
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R9,Unknown Author,N/A,Positive,"Beautiful building and location with big and comfortable room and bathroom.
Very good breakfast with plenty of choices both salty and sweet.
Well equipped quite big gym with both cardios and different kind of machineries to train incl. loose weights and tools for pilates etc."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R9,Unknown Author,N/A,Negative,Nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R10,Unknown Author,N/A,Positive,Staff was so nice and helpful. Location and spa in the middle of the room was awesome. Room service has quality.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R10,Unknown Author,N/A,Negative,"Well, nothing. Everything was great."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R11,Unknown Author,N/A,Positive,"The location and view are fantastic. Great access to bunch of bars, restaurants and cafes. Live and vibrant night life close by."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R11,Unknown Author,N/A,Negative,N/A
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R12,Unknown Author,N/A,Positive,"Friendly staff - good loaction to visit Istanbul, near to Boat Stop"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R12,Unknown Author,N/A,Negative,"Roof top bar was disappointing, lost opportinities to make it more attractive"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R13,Unknown Author,N/A,Positive,"Best location in asia side of istanbul, near to ferries to cross the bosphorus and just in the center of lively kadikoy"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R13,Unknown Author,N/A,Negative,if you have a car they charge extra for parking and they have a third party company managing parking lot.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R14,Unknown Author,N/A,Positive,"BREAKFAST,
NICE UPDATE
NICE VIEW
LOCATION IS FANTASTIC"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R14,Unknown Author,N/A,Negative,PRICE IS VERY HIGH
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R15,Unknown Author,N/A,Positive,"i liked the location, accessibility of the hotel 
it was near the metro station 
and near kadikoy pedestrian market
very goo location"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R15,Unknown Author,N/A,Negative,"the room was too old, and the bathroom door made a weired sound everytime we open or close, we told the hotel team, but they didn't solve the problem. 
the valet parking wasn't free, it shouldn't be chargeable in a 5 stars hotel"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R16,Unknown Author,N/A,Positive,Its was very far from grand plaza and the places I wanted to visit.It had beautiful sea views.The rooms are beautiful
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R16,Unknown Author,N/A,Negative,It was far and breakfast was not that great
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R17,Unknown Author,N/A,Positive,"The breakfast had a very wide selection & the orange juice was freshly squeezed. The staff were polite & friendly. A special mention for Chef Racepp, always smiling & enquiring about our well being & if our culinary needs were being met, an absolute STAR."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R17,Unknown Author,N/A,Negative,It is more of a hotel meant for business travellers & it caters to that client base. It's not something that I didn't like. We were on holiday but I also had a few business meetings to attend on the Asian side of Istanbul & it was ideally located.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R18,Unknown Author,N/A,Positive,Very clean and well kept. The staff were friendly and polite.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R18,Unknown Author,N/A,Negative,"One of the lamps wasn’t working properly and the fridge being located by the bed often went through ticking phases, this had the habit of preventing me from sleeping if I was awake at the time it started."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R19,Unknown Author,N/A,Positive,Very well located (easy access to everything).
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R19,Unknown Author,N/A,Negative,The staff from the valet service do not understand or speak English well.
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R20,Unknown Author,N/A,Positive,"Staff lovely, great room, well equipped"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R21,Unknown Author,N/A,Positive,Location
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R21,Unknown Author,N/A,Negative,Rooms were worn down
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R22,Unknown Author,N/A,Positive,Location
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R22,Unknown Author,N/A,Negative,Room design
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R23,Unknown Author,N/A,Positive,"Great location, amazing view, wonderful staff and the best shower EVER!!"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R24,Unknown Author,N/A,Positive,"Location is very convenient, it's right next to pier, where you can take a ferry to any side of the city. They have restaurant and pool with beautiful view on the top. All staff are very friendly and polite. Special thanks to Cem and Ural from concierge/reception. They went extra mile and were very professional and friendly."
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R24,Unknown Author,N/A,Negative,"Hotel is definitely not a 5 star. Furniture and rooms are old, more like a 3 star hotel. Also every time calling reception or ird - they were asking for my room number, meaning they don't have phones with number detector, which again - expected to be in 5 star hotel. And overall experience doesn't give an impression of staying in 5 star"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R25,Unknown Author,N/A,Positive,"Great location with very friendly staff, nice and comfy"
 DoubleTree by Hilton Istanbul - Moda, DO_P3_R25,Unknown Author,N/A,Negative,Nothing… everything was fine
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R1,Unknown Author,N/A,Positive,Location and staff
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R1,Unknown Author,N/A,Negative,"Besds, not coprative and value for money."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R2,Unknown Author,N/A,Positive,Nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R2,Unknown Author,N/A,Negative,"Ac heated the whole room and was malfunctioning, Service was horrendous and unfriendly, Room was falling apart"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R3,Unknown Author,N/A,Positive,Sea view room
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R3,Unknown Author,N/A,Negative,Try to address client fair demand
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R4,Unknown Author,N/A,Positive,Location!
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R4,Unknown Author,N/A,Negative,"- Loud bassy music until 00:30, unacceptable to pay for a 5-star hotel and not be allowed to sleep - the most basic need when go to a hotel with the family
- Furniture a bit outdated
- Gave the room with broken bathroom door, needed to ask to repair it after we checked in
- Overpriced overall"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R5,Unknown Author,N/A,Positive,Everything was nice and am always prefer this hotel ( family hotel ) and especially thanks 🙏 for mohamad in receiption 🌹🌺 son nice and coroporative 🌹
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R5,Unknown Author,N/A,Negative,Nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R6,Unknown Author,N/A,Negative,Things nott working in the room
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R7,Unknown Author,N/A,Positive,Location
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R7,Unknown Author,N/A,Negative,"Price, service, and overall experience were not comparable with the price. You will receive a very average level of service. If you expect at least good service — please don’t.
Anyway, there were no major problems during my stay, but if I compare the price with expectations — it doesn’t match. It’s more expensive than hotels in the UAE or Qatar, but the service level is similar to an average local hotel that is usually much cheaper and cozier.
During my stay, the hotel was overcrowded with participants of a dairy producers’ conference, so there was hardly any space left for other guests. My room was not cleaned even once during three nights of stay. In the café downstairs, no waiter approached my table — I had to go to the bar myself to order and pay every time.
Overall, not worth the price. My advice is to choose a nearby hotel — you can easily find better options for a lower rate."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R8,Unknown Author,N/A,Positive,"Everything was excellent like food, cleanliness, location, staff behaviour etc"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R8,Unknown Author,N/A,Negative,You guys have spoiled and showered us with love and respect. The courtesy of staff specially morning smiles of chef Recape has really touched our whole family.  I didnt like the fact that now I have to wait till next vacations.
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R9,Unknown Author,N/A,Positive,"Staff hospitality, breakfast"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R9,Unknown Author,N/A,Negative,None
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R10,Unknown Author,N/A,Positive,"The location was great, walking distance ferries and the centre of town with cafes, restaurants and shops."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R11,Unknown Author,N/A,Positive,"Good location, nice large room. Staff was friendly especially Mahmout at the front desk.Concierge and Bellboy were very helpful.
Nice breakfast"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R11,Unknown Author,N/A,Negative,Bathroom door was difficult to open/close. Pillows could be better.
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R12,Unknown Author,N/A,Negative,the photographs do not correspond to reality
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R13,Unknown Author,N/A,Positive,The property had indoor swimming pool
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R13,Unknown Author,N/A,Negative,Well were given a small room with no ac working it was stuffy and the staff did nothing about it
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R14,Unknown Author,N/A,Positive,"The location is absolutely perfect for Istanbul,  it's right at the doorstep of Kadıköy which is a great neighborhood for strolling restaurants, cafes and nice shops. I would recommend spending enough time there, the food is so much better than in the more touristy spots. When you want to hop over to the European side the ferry (which is the nicest way!) and metro are 3 minutes away. The views from our room and from the roof top pool were also fantastic. We ended up having breakfast here most mornings because it was so good, both turkish classics and omelette made to order."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R15,Unknown Author,N/A,Negative,"The TV did not work, when to turn on needed the Tech guy to tell press number 5.
My washing was not returned as you had set do not disturb, only the maid told me to go to the bedside to set the red or green or none.
A simple set of notes would have avoided such problems."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R16,Unknown Author,N/A,Positive,"Location was great, a short distance from metro and walking streets. The breakfast buffet was brilliant and the gym very nice. Rooftop pool had pretty views."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R17,Unknown Author,N/A,Positive,Beautiful view. Modern room. Kind and welcoming stuff.
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R17,Unknown Author,N/A,Negative,"Be careful with the taxi drivers and do not order taxi from the reception, as the fees are not the same as if you take Über or Bitaksi.
I think this shouldn’t happen in hotels of this class. 
All in all feedback is positive. Just because of the taxi, the score is 9!"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R18,Unknown Author,N/A,Positive,"Amazing view from 11 floor corner room: to the sea and to the city
Good jacuzzi
Best location
Quiet room, coffee machine"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R18,Unknown Author,N/A,Negative,"Frontdesk stuff (ENES) was rude. The room was not ready even I came 4p.m. Enes refused to solve the situation, he just didn't care and ask to wait more than 20 min. -1 point for that.
After I asked several times about the room, he finally told that the room is ready and asked me for SECOND time payment. He didn't believe I already paid until time I show the receipt. Fortunally I saved the slip from the payment. -1 point for that.
The internet is very poor, even by wire it's about 7-8MBit/s. -1 point for that.
The A/C is very week and you cannot set it as you want since it's central air system. -1 point for that."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R19,Unknown Author,N/A,Positive,"The location
The view"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R19,Unknown Author,N/A,Negative,Toilet flush needed fixing. Sometimes it keept pouring water until you press it again to stop it.
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R20,Unknown Author,N/A,Positive,"Location, roof pool"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R20,Unknown Author,N/A,Negative,"Hotel is aged, overpriced. Valet parking is super expensive, no parking facility of its own. All open restaurant area is smoking area, no dedicated area for non-smokers.
Gym not 24 hours, and children are not allowed in. How we can leave small children out somewhere and do some little exercise?"
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R21,Unknown Author,N/A,Positive,Best hotel in kadiköy
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R22,Unknown Author,N/A,Positive,"It was clean, we really appreciated the effort of keeping the room clean and in order."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R23,Unknown Author,N/A,Positive,The location was good.
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R23,Unknown Author,N/A,Negative,I could not turn on and off the aircon. This could only be done by calling the Reception. The aircon was blowing cold air straight in my face even at the lowest setting. I also developed some allergy which was very itchy and uncomfortable and this was only when I was in the room. This was strange as I was not aware of being allergic to anything.
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R24,Unknown Author,N/A,Positive,"The staff from the bar were super friendly, the location is excellent! Spa area (downstairs) is very nice, service also exceptional. Rooftop pool is nice."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R24,Unknown Author,N/A,Negative,"The reception employees didn’t care - no one showed us alone, brought our luggage up etc. when I told them about this - they still didn’t care just blamed their co-worker. 
Shower not great. Massages way too pricy. Room was okay but not luxury rather spacious."
 DoubleTree by Hilton Istanbul - Moda, DO_P4_R25,Unknown Author,N/A,Negative,Nothing at all
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R1,Unknown Author,N/A,Positive,"The staff were excellent, from the valet parking, reception, kitchen and house staff, nothing was too much and always welcoming."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R1,Unknown Author,N/A,Negative,"Air conditioning took a while to understand, with the fan on the first night being a little robust."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R2,Unknown Author,N/A,Positive,Good location and modern building
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R2,Unknown Author,N/A,Negative,Nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R3,Unknown Author,N/A,Positive,"Nice big room overlooking the city.
Big bed.
Plenty of cupboard space.
Very happy!!"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R3,Unknown Author,N/A,Negative,"Lighting in the room, and understanding the proliferation of switches."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R4,Unknown Author,N/A,Positive,"Excellent location for shopping and restaurants and coffee shops. Amazing room, house keeping, staff, breakfast and just across the ferry station."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R4,Unknown Author,N/A,Negative,Everything was great
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R5,Unknown Author,N/A,Positive,!!
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R5,Unknown Author,N/A,Negative,"I decided to stay extra night at the checkin , the reception ask me if i want to pay at the checkout and i accept, last night at 1 am. The reception call me and he said you must come down to the reception to pay your extra night, i tell him I’m sleeping but he don’t care he just need the money, when i come down he said i know my college is saying to you can pay at checkout but you must paying now !!!
This was my first time happening to me like this !!
And the last time on Double Tree Moda Istanbul.
Thank you."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R6,Unknown Author,N/A,Positive,Location
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R6,Unknown Author,N/A,Negative,"Stuff and old hotel, didn't worth money at all!"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R7,Unknown Author,N/A,Positive,A terrace restaurant with nice view. Comfortable bed and excellent pillows. A bath tub in the room.
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R7,Unknown Author,N/A,Negative,"Everything is quite old, poorly maintained and disorganised. 
The shower leaked, there was mould (or something else, looked disgusting) in the bath, which was covered with sealant. 
No glasses for toothbrushes. No bathrobes, we asked for them, they brought them in about an hour, but the next day they took one away :)
And the most ridiculous thing, asking for 4000TL as a deposit when we moved in. I have never seen anything like it."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R8,Unknown Author,N/A,Positive,"Everything was great, the location of the hotels and the friendliness of the staff 👍🏻"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R8,Unknown Author,N/A,Negative,nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R9,Unknown Author,N/A,Positive,"Location was perfect. 5 min to ferry terminal and nice restaurant area.
Staff was very kind. Concierge was super nice.
Amaging Bosphorus view"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R10,Unknown Author,N/A,Positive,"The location is the best - it is in Moda, within walking distance from the sea, and the lovely neighborhoods Kadikoy and Moda. It also has a decent indoor pool with sauna and steam room."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R11,Unknown Author,N/A,Positive,Staff behavior and the breakfast selections varieties
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R11,Unknown Author,N/A,Negative,"Old furniture
Air conditioning 
Unclean 
House keeping low quality"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R12,Unknown Author,N/A,Negative,The staff at checkin were terrible. I asked for water and they told us there would be water in the room while they were taking a long time checking us in and couldn’t even get us water at the beginning of our stay?
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R13,Unknown Author,N/A,Positive,very friendly staff and especially enjoyed the great chefs cooking fresh omellettes in the morning.
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R14,Unknown Author,N/A,Positive,"I was offered a room with sea view and, as I arrived just before the sunset, the view was beautiful. The spa area is also great. The breakfast buffet choice is abundant. Also, they had gluten-free bread on request."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R14,Unknown Author,N/A,Negative,"I probably could not figure this out, but I wanted to stop the air conditioning without having to open the window. If I opened the window, the air conditioning stopped, but I could hear all the noise outside."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R15,Unknown Author,N/A,Positive,Great location
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R15,Unknown Author,N/A,Negative,"Turned up and hotel was overbooked , sent to another hotel at 11pm at night not good… no offer of dinner or drink"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R16,Unknown Author,N/A,Positive,". Parking , location , breakfast"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R16,Unknown Author,N/A,Negative,"The hotel is outdated . Cleaning is close to zero .  It’s very strange . Wear and tear and they have many staff but useless .. they are all in one place , chat chat chat but no one does any cleaning , attention to details , as if the hotel has no manager"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R17,Unknown Author,N/A,Positive,"I liked the staff, location, cleanliness, the roof bar and pool and the view."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R17,Unknown Author,N/A,Negative,"I didn’t like that minibar was empty, and they didn’t serve hot beverages at the pool bar. I really needed some Turkish coffee at the time."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R18,Unknown Author,N/A,Positive,"we had a very good time here, rooms are very clean and have great views. the roof top swimming pool is a great place to see the sunset."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R19,Unknown Author,N/A,Positive,The swimming pool
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R19,Unknown Author,N/A,Negative,"Shappy and run down, lacking maintenance and refurbishing. Room had open electrical outlets in ceiling, and art on the wall was tacky. Elevator broke down, and lightbulbs were broken"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R20,Unknown Author,N/A,Positive,Great property!
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R20,Unknown Author,N/A,Negative,Enjoyed everything about the property
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R21,Unknown Author,N/A,Positive,"Location, food, cleanness, very helpful staff, housekeepers, front desk team"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R21,Unknown Author,N/A,Negative,None
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R22,Unknown Author,N/A,Positive,"High level of service, comfort and hospitality. Great staff and perfect location to discover Kadiköy"
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R22,Unknown Author,N/A,Negative,-
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R23,Unknown Author,N/A,Positive,Good location and friendly staff.
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R23,Unknown Author,N/A,Negative,The rooms are rundown and need refurbishment. The bathroom was quite old and the shower was not working well.
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R24,Unknown Author,N/A,Positive,Location
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R24,Unknown Author,N/A,Negative,"The lobby’s smelt of sewage, the carpets smelt. There was smell of tobacco coming from bathroom air vents which was very strong and I had to have the room changed. I paid insignificant amount of money for 6 rooms. One room had 2 office chairs not what I had expected for a 5 star hotel. My parents had to be moved due the strong smell of urine or alcohol smell present in the room on carpets. The ladies at concierge were so unfriendly, they were not welcoming at all, and never smiled. All three people who served at the desk took different holding  deposits from my family. I would not stay at this hotel again only due to unfriendliness and the horrible smells at this hotel."
 DoubleTree by Hilton Istanbul - Moda, DO_P5_R25,Unknown Author,N/A,Positive,"The reception staff were very helpful and friendly. Overall, the staff and facilities were great. The location is central and the neighborhood is lively."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R1,Unknown Author,N/A,Positive,"This was my partners 3rd time in the property and as always, she was extremely happy with the quality of the service. Every single staff member was awesome; they were nice, friendly, professional and seemed like enjoyed being there and doing their job.  Coming from hospitality background myself (ACCOR), never been upset with the Hiltons. Keep up the good work and thanks for your amazing hospitality."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R2,Unknown Author,N/A,Positive,"Room was a good size and clean.  We were overlooking the Bosporus.  The bathroom was a good size and the water always warm.  Room was fitted with Air Con.
Location is close the harbor so very convenient to get from the Asia side to the European side.
Hotel is situated just on the edge of the local Kadikoy market area which suited us perfectly."
